ENSG00000180008	ENST00000395472:ENST00000555846:ENST00000339298
ENSG00000203832	ENST00000369202
ENSG00000203832	ENST00000369189
ENSG00000166415	ENST00000560036
ENSG00000166415	ENST00000557913
ENSG00000166415	ENST00000396328:ENST00000360509
ENSG00000166415	ENST00000559418
ENSG00000205133	ENST00000523580:ENST00000517858:ENST00000524037:ENST00000519069
ENSG00000205133	ENST00000522925
ENSG00000205133	ENST00000521988:ENST00000518748:ENST00000520686:ENST00000520430:ENST00000378861:ENST00000521617:ENST00000524107:ENST00000519969:ENST00000537541
ENSG00000205133	ENST00000517751
ENSG00000205133	ENST00000522903
ENSG00000257103	ENST00000433627
ENSG00000257103	ENST00000586157
ENSG00000257103	ENST00000589878
ENSG00000257103	ENST00000544216
ENSG00000257103	ENST00000540746
ENSG00000242580	ENST00000468879
ENSG00000197603	ENST00000511824
ENSG00000197603	ENST00000508244:ENST00000425232
ENSG00000197603	ENST00000274258
ENSG00000197603	ENST00000514429
ENSG00000197603	ENST00000509849
ENSG00000197601	ENST00000532502
ENSG00000197601	ENST00000354817
ENSG00000197601	ENST00000532701
ENSG00000180979	ENST00000397130:ENST00000323443:ENST00000563454
ENSG00000180979	ENST00000570160
ENSG00000197604	ENST00000420338
ENSG00000079102	ENST00000521751
ENSG00000079102	ENST00000520556
ENSG00000079102	ENST00000518832
ENSG00000079102	ENST00000518954
ENSG00000079102	ENST00000396218:ENST00000518844
ENSG00000079102	ENST00000519577:ENST00000521897:ENST00000519422:ENST00000521902
ENSG00000079102	ENST00000523629:ENST00000265814
ENSG00000079102	ENST00000521319
ENSG00000079102	ENST00000519061
ENSG00000079102	ENST00000360348:ENST00000422361:ENST00000520724
ENSG00000079102	ENST00000517919
ENSG00000079102	ENST00000523168
ENSG00000079102	ENST00000524215:ENST00000517493
ENSG00000079102	ENST00000521375
ENSG00000079102	ENST00000522467
ENSG00000079102	ENST00000520428
ENSG00000079102	ENST00000519847
ENSG00000079102	ENST00000518823
ENSG00000079102	ENST00000518317
ENSG00000079102	ENST00000521054
ENSG00000079102	ENST00000518992
ENSG00000079102	ENST00000520583
ENSG00000079102	ENST00000518361
ENSG00000079102	ENST00000520978
ENSG00000079102	ENST00000521733
ENSG00000079102	ENST00000518449
ENSG00000079102	ENST00000436581
ENSG00000079102	ENST00000517792
ENSG00000079102	ENST00000520974
ENSG00000079102	ENST00000521553
ENSG00000079101	ENST00000581619
ENSG00000079101	ENST00000579912
ENSG00000079101	ENST00000400606:ENST00000338387:ENST00000579494
ENSG00000079101	ENST00000585155
ENSG00000079101	ENST00000540035
ENSG00000101654	ENST00000591746
ENSG00000101654	ENST00000535051
ENSG00000101654	ENST00000588457
ENSG00000101654	ENST00000592764
ENSG00000101654	ENST00000543302:ENST00000383314:ENST00000589866:ENST00000262173
ENSG00000101654	ENST00000593007
ENSG00000226907	ENST00000491002:ENST00000448053:ENST00000472834
ENSG00000273303	ENST00000419137
ENSG00000185339	ENST00000405742
ENSG00000185339	ENST00000450638
ENSG00000185339	ENST00000215838
ENSG00000185339	ENST00000423350
ENSG00000185339	ENST00000407817
ENSG00000117020	ENST00000336199:ENST00000366540
ENSG00000117020	ENST00000366539:ENST00000263826
ENSG00000117020	ENST00000552631
ENSG00000113013	ENST00000297185
ENSG00000113013	ENST00000504902
ENSG00000113013	ENST00000505110
ENSG00000113013	ENST00000504810
ENSG00000113013	ENST00000523929
ENSG00000113013	ENST00000512328
ENSG00000113013	ENST00000507115
ENSG00000113013	ENST00000507886
ENSG00000185332	ENST00000332900
ENSG00000185332	ENST00000574093
ENSG00000085514	ENST00000453419
ENSG00000085514	ENST00000432297
ENSG00000085514	ENST00000394000
ENSG00000085514	ENST00000350573
ENSG00000085514	ENST00000198536
ENSG00000085840	ENST00000371568:ENST00000371566
ENSG00000085511	ENST00000490904
ENSG00000085511	ENST00000392142
ENSG00000085511	ENST00000366920
ENSG00000085511	ENST00000348824
ENSG00000085511	ENST00000448119
ENSG00000085511	ENST00000544041
ENSG00000085511	ENST00000542952
ENSG00000085511	ENST00000366919
ENSG00000169330	ENST00000305428
ENSG00000169330	ENST00000559272
ENSG00000183305	ENST00000453150
ENSG00000183305	ENST00000422085
ENSG00000183305	ENST00000458057
ENSG00000183305	ENST00000423993
ENSG00000183305	ENST00000409560
ENSG00000183305	ENST00000370293:ENST00000331220
ENSG00000183305	ENST00000447530
ENSG00000128039	ENST00000505210
ENSG00000128039	ENST00000264228
ENSG00000196569	ENST00000421865
ENSG00000121281	ENST00000564965
ENSG00000121281	ENST00000566433:ENST00000538642
ENSG00000121281	ENST00000569265
ENSG00000121281	ENST00000394697:ENST00000254235
ENSG00000121281	ENST00000567277
ENSG00000121281	ENST00000537579
ENSG00000121281	ENST00000566761
ENSG00000089356	ENST00000605677:ENST00000406242
ENSG00000089356	ENST00000605550
ENSG00000089356	ENST00000603449:ENST00000605552:ENST00000454903
ENSG00000089356	ENST00000435734:ENST00000346446
ENSG00000089356	ENST00000604404:ENST00000603181:ENST00000604621:ENST00000344013:ENST00000406988
ENSG00000089356	ENST00000604255:ENST00000535103
ENSG00000089356	ENST00000604804:ENST00000603524
ENSG00000236279	ENST00000521281
ENSG00000236279	ENST00000422142
ENSG00000084453	ENST00000430803
ENSG00000084453	ENST00000422327
ENSG00000084453	ENST00000544290
ENSG00000084453	ENST00000453443
ENSG00000084453	ENST00000421287
ENSG00000084453	ENST00000435179
ENSG00000084453	ENST00000307378:ENST00000452078
ENSG00000084453	ENST00000416627
ENSG00000084453	ENST00000458504:ENST00000537524
ENSG00000084453	ENST00000421294
ENSG00000084453	ENST00000445053
ENSG00000084453	ENST00000413682
ENSG00000084453	ENST00000544020
ENSG00000084453	ENST00000450590
ENSG00000084453	ENST00000390670
ENSG00000183955	ENST00000402868:ENST00000330479
ENSG00000183955	ENST00000437502
ENSG00000183955	ENST00000437519
ENSG00000095951	ENST00000399469
ENSG00000095951	ENST00000379388
ENSG00000095951	ENST00000541134
ENSG00000095951	ENST00000442081
ENSG00000095951	ENST00000487103
ENSG00000095951	ENST00000484210
ENSG00000095951	ENST00000478545
ENSG00000095951	ENST00000491710
ENSG00000269067	ENST00000594710
ENSG00000269067	ENST00000599851
ENSG00000102858	ENST00000587747
ENSG00000102858	ENST00000590790
ENSG00000102858	ENST00000262370
ENSG00000102858	ENST00000591895
ENSG00000102858	ENST00000415496
ENSG00000102858	ENST00000399577
ENSG00000102858	ENST00000588994
ENSG00000102858	ENST00000593224
ENSG00000102858	ENST00000536343
ENSG00000102858	ENST00000586183
ENSG00000072832	ENST00000324989
ENSG00000072832	ENST00000512574
ENSG00000072832	ENST00000397890
ENSG00000150750	ENST00000280325
ENSG00000136868	ENST00000374212
ENSG00000136868	ENST00000374210
ENSG00000267303	ENST00000586529
ENSG00000260903	ENST00000562532
ENSG00000268365	ENST00000596886
ENSG00000197745	ENST00000358585
ENSG00000136867	ENST00000374220
ENSG00000136867	ENST00000259392
ENSG00000170248	ENST00000412887
ENSG00000170248	ENST00000307296
ENSG00000170248	ENST00000430877
ENSG00000170248	ENST00000435909
ENSG00000170248	ENST00000413073
ENSG00000170248	ENST00000457054
ENSG00000169194	ENST00000304506
ENSG00000011007	ENST00000418390
ENSG00000011007	ENST00000609199
ENSG00000169193	ENST00000307471:ENST00000409765:ENST00000410069
ENSG00000169193	ENST00000448353
ENSG00000068784	ENST00000263736
ENSG00000068784	ENST00000535761
ENSG00000174807	ENST00000311330
ENSG00000174804	ENST00000531380
ENSG00000224153	ENST00000419960
ENSG00000229474	ENST00000558481
ENSG00000229474	ENST00000560775:ENST00000434130
ENSG00000229474	ENST00000560780
ENSG00000229474	ENST00000558809
ENSG00000229474	ENST00000560110
ENSG00000175564	ENST00000426995
ENSG00000175564	ENST00000314032
ENSG00000175564	ENST00000544614
ENSG00000175564	ENST00000348534
ENSG00000156253	ENST00000493196
ENSG00000053770	ENST00000261558
ENSG00000053770	ENST00000556995
ENSG00000053770	ENST00000554863
ENSG00000053770	ENST00000555448
ENSG00000053770	ENST00000431972
ENSG00000053770	ENST00000556377
ENSG00000184678	ENST00000369155
ENSG00000174808	ENST00000512743
ENSG00000174808	ENST00000395743
ENSG00000134802	ENST00000395123:ENST00000395124:ENST00000352187:ENST00000529554
ENSG00000134802	ENST00000529748
ENSG00000134802	ENST00000533524
ENSG00000134802	ENST00000525474
ENSG00000134802	ENST00000524863
ENSG00000134802	ENST00000533235
ENSG00000134802	ENST00000529896
ENSG00000134802	ENST00000529113
ENSG00000134802	ENST00000530316
ENSG00000134802	ENST00000533245
ENSG00000134802	ENST00000529494
ENSG00000134802	ENST00000530005
ENSG00000134802	ENST00000526621
ENSG00000134802	ENST00000529112
ENSG00000134802	ENST00000525205
ENSG00000134802	ENST00000533051
ENSG00000134802	ENST00000532795
ENSG00000134802	ENST00000528187
ENSG00000134802	ENST00000532278
ENSG00000134775	ENST00000592128
ENSG00000134775	ENST00000585579
ENSG00000134775	ENST00000257209
ENSG00000134775	ENST00000590592
ENSG00000134775	ENST00000591635
ENSG00000134775	ENST00000445677
ENSG00000134775	ENST00000359247
ENSG00000134775	ENST00000592930
ENSG00000128254	ENST00000248984
ENSG00000128254	ENST00000543051
ENSG00000127412	ENST00000442623
ENSG00000127412	ENST00000265310
ENSG00000127412	ENST00000439304
ENSG00000198000	ENST00000542053:ENST00000358855
ENSG00000198000	ENST00000432670
ENSG00000198000	ENST00000535387
ENSG00000198000	ENST00000545444
ENSG00000198000	ENST00000442668:ENST00000545558
ENSG00000198000	ENST00000542613
ENSG00000198000	ENST00000544867
ENSG00000198000	ENST00000445919
ENSG00000198000	ENST00000536593:ENST00000360868:ENST00000434228:ENST00000542573:ENST00000543260:ENST00000544321
ENSG00000198000	ENST00000536624
ENSG00000198000	ENST00000411621
ENSG00000198000	ENST00000535807
ENSG00000198000	ENST00000421075
ENSG00000198000	ENST00000433029
ENSG00000128253	ENST00000248983:ENST00000400236
ENSG00000128253	ENST00000248980
ENSG00000128253	ENST00000400237
ENSG00000128250	ENST00000354373
ENSG00000144381	ENST00000544407
ENSG00000144381	ENST00000439605
ENSG00000144381	ENST00000428204
ENSG00000144381	ENST00000452200
ENSG00000144381	ENST00000440114
ENSG00000144381	ENST00000418022
ENSG00000144381	ENST00000426480
ENSG00000144381	ENST00000430176
ENSG00000144381	ENST00000388968:ENST00000345042
ENSG00000171126	ENST00000394973
ENSG00000171126	ENST00000306078
ENSG00000171124	ENST00000589714
ENSG00000171124	ENST00000585715
ENSG00000171124	ENST00000587048
ENSG00000171124	ENST00000458379:ENST00000589918:ENST00000303225:ENST00000589620
ENSG00000171124	ENST00000587183
ENSG00000119318	ENST00000457811
ENSG00000119318	ENST00000442587
ENSG00000119318	ENST00000358015
ENSG00000119318	ENST00000416373
ENSG00000119318	ENST00000419616
ENSG00000143178	ENST00000441464
ENSG00000143178	ENST00000367821
ENSG00000143178	ENST00000431969
ENSG00000125510	ENST00000336866:ENST00000355631:ENST00000349451
ENSG00000171121	ENST00000497599
ENSG00000171121	ENST00000349697
ENSG00000171121	ENST00000392686:ENST00000485523
ENSG00000171121	ENST00000314235
ENSG00000171121	ENST00000392685
ENSG00000147383	ENST00000432467
ENSG00000147383	ENST00000370274:ENST00000440023
ENSG00000131725	ENST00000254029
ENSG00000131725	ENST00000371825
ENSG00000131725	ENST00000371822
ENSG00000131725	ENST00000371848
ENSG00000147381	ENST00000431963
ENSG00000147381	ENST00000416020
ENSG00000147381	ENST00000370340:ENST00000370335:ENST00000360243:ENST00000276344:ENST00000393921:ENST00000370337:ENST00000393920
ENSG00000147381	ENST00000448295:ENST00000425182
ENSG00000147381	ENST00000430273:ENST00000441865:ENST00000457310:ENST00000431971
ENSG00000147380	ENST00000430054
ENSG00000147380	ENST00000369935
ENSG00000131721	ENST00000371388
ENSG00000123989	ENST00000535926
ENSG00000123989	ENST00000373891
ENSG00000123989	ENST00000243776
ENSG00000178814	ENST00000426825
ENSG00000123983	ENST00000421680
ENSG00000123983	ENST00000413316
ENSG00000123983	ENST00000540115
ENSG00000123983	ENST00000535678
ENSG00000123983	ENST00000357430:ENST00000392066
ENSG00000123983	ENST00000407441
ENSG00000184227	ENST00000557556
ENSG00000184227	ENST00000311148
ENSG00000167104	ENST00000349552
ENSG00000167104	ENST00000542375
ENSG00000165434	ENST00000298198
ENSG00000176402	ENST00000312891
ENSG00000178764	ENST00000534247
ENSG00000178764	ENST00000314393
ENSG00000197748	ENST00000369719
ENSG00000197748	ENST00000357060
ENSG00000197748	ENST00000428666
ENSG00000197748	ENST00000457071
ENSG00000197748	ENST00000369720
ENSG00000197748	ENST00000434629
ENSG00000197748	ENST00000278064
ENSG00000176406	ENST00000523362
ENSG00000176406	ENST00000339750
ENSG00000176406	ENST00000436393
ENSG00000176406	ENST00000408894
ENSG00000176406	ENST00000504942
ENSG00000176406	ENST00000507740
ENSG00000176406	ENST00000515551
ENSG00000176406	ENST00000262231
ENSG00000176406	ENST00000406091
ENSG00000127418	ENST00000398484:ENST00000510644:ENST00000504138:ENST00000264748
ENSG00000127418	ENST00000507339
ENSG00000127418	ENST00000512174
ENSG00000182103	ENST00000329203
ENSG00000184220	ENST00000491299
ENSG00000184220	ENST00000421999
ENSG00000184220	ENST00000478909
ENSG00000184220	ENST00000489081
ENSG00000184220	ENST00000463526
ENSG00000184220	ENST00000497345
ENSG00000086589	ENST00000447771
ENSG00000086589	ENST00000518917
ENSG00000086589	ENST00000521464
ENSG00000086589	ENST00000199814
ENSG00000086589	ENST00000540000
ENSG00000204464	ENST00000424792
ENSG00000204464	ENST00000376005
ENSG00000181143	ENST00000599436
ENSG00000181143	ENST00000596768
ENSG00000181143	ENST00000397910
ENSG00000181143	ENST00000601404
ENSG00000181143	ENST00000380951
ENSG00000204510	ENST00000330881:ENST00000361079
ENSG00000184313	ENST00000454855
ENSG00000184313	ENST00000545244
ENSG00000184313	ENST00000413188:ENST00000422659:ENST00000438846
ENSG00000184313	ENST00000339553
ENSG00000184313	ENST00000421030
ENSG00000184313	ENST00000440047
ENSG00000184313	ENST00000395690
ENSG00000184313	ENST00000409996
ENSG00000184313	ENST00000440217
ENSG00000203301	ENST00000545087
ENSG00000100227	ENST00000348657
ENSG00000100227	ENST00000454057
ENSG00000100227	ENST00000451060
ENSG00000100227	ENST00000252115
ENSG00000100227	ENST00000339677
ENSG00000100227	ENST00000445215
ENSG00000110344	ENST00000252108
ENSG00000110344	ENST00000545354
ENSG00000110344	ENST00000431736
ENSG00000007392	ENST00000397780
ENSG00000007392	ENST00000419516:ENST00000418978
ENSG00000007392	ENST00000428363
ENSG00000007392	ENST00000293872
ENSG00000007392	ENST00000429378
ENSG00000007392	ENST00000426094
ENSG00000007392	ENST00000337351:ENST00000397783
ENSG00000007392	ENST00000442701
ENSG00000007392	ENST00000430864
ENSG00000007392	ENST00000443357
ENSG00000129636	ENST00000565940
ENSG00000129636	ENST00000544001
ENSG00000129636	ENST00000565262
ENSG00000129636	ENST00000320640
ENSG00000129636	ENST00000563730
ENSG00000168061	ENST00000531072:ENST00000398846
ENSG00000168061	ENST00000529996
ENSG00000168060	ENST00000528884
ENSG00000168060	ENST00000339885
ENSG00000168060	ENST00000355721
ENSG00000168060	ENST00000356632
ENSG00000168060	ENST00000533842
ENSG00000168060	ENST00000355369
ENSG00000168060	ENST00000533753
ENSG00000168060	ENST00000533340
ENSG00000168060	ENST00000358658
ENSG00000168060	ENST00000526799
ENSG00000168060	ENST00000532450
ENSG00000168060	ENST00000340252
ENSG00000168060	ENST00000532802
ENSG00000168060	ENST00000530995
ENSG00000168060	ENST00000530139
ENSG00000168060	ENST00000526516
ENSG00000168062	ENST00000534177
ENSG00000168062	ENST00000301887
ENSG00000168062	ENST00000435842
ENSG00000168062	ENST00000527716
ENSG00000167046	ENST00000370520
ENSG00000134115	ENST00000394261
ENSG00000134115	ENST00000397479:ENST00000413210
ENSG00000134115	ENST00000446702:ENST00000350110
ENSG00000134115	ENST00000539053
ENSG00000168067	ENST00000294066
ENSG00000168067	ENST00000424945
ENSG00000168067	ENST00000444560
ENSG00000168067	ENST00000439069
ENSG00000168067	ENST00000377350
ENSG00000168067	ENST00000435926:ENST00000433890
ENSG00000240432	ENST00000390690
ENSG00000081913	ENST00000400316
ENSG00000081913	ENST00000262719
ENSG00000081913	ENST00000591386
ENSG00000189339	ENST00000378662:ENST00000234800
ENSG00000141150	ENST00000268864
ENSG00000188313	ENST00000493432:ENST00000463777:ENST00000468985:ENST00000488253:ENST00000489775:ENST00000478267
ENSG00000188313	ENST00000342435
ENSG00000188313	ENST00000472349
ENSG00000188313	ENST00000448787
ENSG00000188313	ENST00000483300
ENSG00000188313	ENST00000487389
ENSG00000188313	ENST00000462666
ENSG00000188313	ENST00000448205
ENSG00000188313	ENST00000486631
ENSG00000188312	ENST00000375587
ENSG00000188312	ENST00000375579
ENSG00000188312	ENST00000375576
ENSG00000159714	ENST00000565726
ENSG00000159714	ENST00000348579
ENSG00000185803	ENST00000526338
ENSG00000185803	ENST00000524541
ENSG00000185803	ENST00000526752
ENSG00000185803	ENST00000534725
ENSG00000185803	ENST00000530047:ENST00000527078:ENST00000402965:ENST00000532887:ENST00000329994
ENSG00000185803	ENST00000540505
ENSG00000185803	ENST00000526779
ENSG00000185800	ENST00000537879
ENSG00000185800	ENST00000377735
ENSG00000185800	ENST00000270223
ENSG00000185800	ENST00000598237
ENSG00000185800	ENST00000602829
ENSG00000185800	ENST00000597053
ENSG00000188316	ENST00000409522
ENSG00000188316	ENST00000369207
ENSG00000188316	ENST00000512864
ENSG00000188316	ENST00000341276
ENSG00000135269	ENST00000358204
ENSG00000135269	ENST00000455989
ENSG00000135269	ENST00000537767
ENSG00000135269	ENST00000492891
ENSG00000135269	ENST00000393484
ENSG00000135269	ENST00000393481
ENSG00000203666	ENST00000366522
ENSG00000203666	ENST00000366521
ENSG00000203666	ENST00000551317
ENSG00000203666	ENST00000427529
ENSG00000203666	ENST00000366523
ENSG00000203666	ENST00000425550
ENSG00000203666	ENST00000447569
ENSG00000185808	ENST00000464265
ENSG00000185808	ENST00000399098
ENSG00000185808	ENST00000360525:ENST00000399102:ENST00000399103
ENSG00000185808	ENST00000430792
ENSG00000147588	ENST00000519260
ENSG00000147588	ENST00000256103
ENSG00000103528	ENST00000562711
ENSG00000103528	ENST00000355377
ENSG00000103528	ENST00000568433
ENSG00000103528	ENST00000565183
ENSG00000103528	ENST00000566261
ENSG00000103528	ENST00000568115
ENSG00000103528	ENST00000562034
ENSG00000103528	ENST00000570264
ENSG00000215612	ENST00000506970
ENSG00000215612	ENST00000400677
ENSG00000203668	ENST00000366553
ENSG00000268076	ENST00000594112
ENSG00000102796	ENST00000218981
ENSG00000102796	ENST00000444610
ENSG00000102796	ENST00000280056
ENSG00000102794	ENST00000449753
ENSG00000102794	ENST00000377462
ENSG00000120328	ENST00000541609
ENSG00000120328	ENST00000239450
ENSG00000146385	ENST00000275200
ENSG00000146386	ENST00000461027
ENSG00000146386	ENST00000367660
ENSG00000186235	ENST00000409070
ENSG00000186235	ENST00000409376:ENST00000409942
ENSG00000186235	ENST00000334973
ENSG00000159713	ENST00000393957:ENST00000564104:ENST00000290942:ENST00000562206
ENSG00000178522	ENST00000449493
ENSG00000178522	ENST00000322937
ENSG00000181495	ENST00000326958
ENSG00000165819	ENST00000539760
ENSG00000165819	ENST00000298717
ENSG00000165819	ENST00000543235
ENSG00000165819	ENST00000537163:ENST00000538267
ENSG00000165819	ENST00000377543
ENSG00000165819	ENST00000544248
ENSG00000163293	ENST00000511123
ENSG00000163293	ENST00000511852
